ts_iso,wind_kts,wind_dir_deg,gust_kts,hs_m,tp_s,wave_dir_deg,ts
2025-08-18T04:24:04.171505,25.07,265.3,33.21,1.18,8.7,251.5,2025-08-18 04:24:04.171505
2025-08-18T05:24:04.171505,9.28,87.8,12.57,0.98,6.4,81.2,2025-08-18 05:24:04.171505
2025-08-18T06:24:04.171505,15.14,162.6,21.79,1.81,6.4,108.1,2025-08-18 06:24:04.171505
2025-08-18T07:24:04.171505,18.44,345.9,20.83,1.43,8.8,2.5,2025-08-18 07:24:04.171505
2025-08-18T08:24:04.171505,21.46,119.1,29.52,0.0,4.3,134.8,2025-08-18 08:24:04.171505
2025-08-18T09:24:04.171505,17.07,143.4,13.97,0.85,7.6,147.8,2025-08-18 09:24:04.171505
2025-08-18T10:24:04.171505,13.18,22.3,15.0,0.99,6.1,43.2,2025-08-18 10:24:04.171505
2025-08-18T11:24:04.171505,15.43,204.9,23.71,0.81,3.1,208.6,2025-08-18 11:24:04.171505
2025-08-18T12:24:04.171505,17.48,179.9,18.69,1.9,7.4,209.3,2025-08-18 12:24:04.171505
2025-08-18T13:24:04.171505,13.56,265.5,15.75,1.54,3.8,247.1,2025-08-18 13:24:04.171505
2025-08-18T14:24:04.171505,23.6,45.6,28.05,1.79,4.5,69.7,2025-08-18 14:24:04.171505
2025-08-18T15:24:04.171505,18.31,341.8,26.61,0.76,6.2,320.7,2025-08-18 15:24:04.171505
2025-08-18T16:24:04.171505,17.86,314.1,22.21,1.1,6.2,306.3,2025-08-18 16:24:04.171505
2025-08-18T17:24:04.171505,15.72,280.0,20.42,1.79,8.0,257.1,2025-08-18 17:24:04.171505
2025-08-18T18:24:04.171505,10.88,153.4,21.8,0.5,6.2,144.1,2025-08-18 18:24:04.171505
2025-08-18T19:24:04.171505,9.99,83.6,12.63,0.73,4.6,83.3,2025-08-18 19:24:04.171505
2025-08-18T20:24:04.171505,12.38,294.7,17.7,1.33,5.3,256.5,2025-08-18 20:24:04.171505
2025-08-18T21:24:04.171505,20.86,306.1,25.83,0.98,4.6,256.1,2025-08-18 21:24:04.171505
2025-08-18T22:24:04.171505,11.19,300.8,17.95,0.52,3.0,289.3,2025-08-18 22:24:04.171505
2025-08-18T23:24:04.171505,13.27,38.1,17.89,1.52,8.5,349.4,2025-08-18 23:24:04.171505
2025-08-19T00:24:04.171505,10.72,327.4,17.82,0.77,7.7,14.8,2025-08-19 00:24:04.171505
2025-08-19T01:24:04.171505,20.21,324.5,28.4,0.79,5.8,279.4,2025-08-19 01:24:04.171505
2025-08-19T02:24:04.171505,22.36,289.3,29.6,0.83,8.6,234.2,2025-08-19 02:24:04.171505
2025-08-19T03:24:04.171505,20.04,283.5,21.2,0.9,6.4,308.9,2025-08-19 03:24:04.171505
2025-08-19T04:24:04.171505,17.9,357.4,24.55,0.6,6.6,44.3,2025-08-19 04:24:04.171505
2025-08-19T05:24:04.171505,7.99,135.5,11.95,0.34,4.5,119.7,2025-08-19 05:24:04.171505
2025-08-19T06:24:04.171505,20.72,313.6,26.4,0.77,5.7,340.8,2025-08-19 06:24:04.171505
2025-08-19T07:24:04.171505,9.31,298.5,12.26,1.24,6.7,321.0,2025-08-19 07:24:04.171505
2025-08-19T08:24:04.171505,10.55,99.3,19.46,1.26,3.7,82.9,2025-08-19 08:24:04.171505
2025-08-19T09:24:04.171505,15.8,282.1,20.19,0.43,3.2,290.7,2025-08-19 09:24:04.171505
2025-08-19T10:24:04.171505,15.53,45.0,21.34,0.69,6.4,37.1,2025-08-19 10:24:04.171505
2025-08-19T11:24:04.171505,27.69,223.9,36.22,0.86,5.0,255.9,2025-08-19 11:24:04.171505
2025-08-19T12:24:04.171505,18.93,235.8,22.3,0.28,3.7,233.1,2025-08-19 12:24:04.171505
2025-08-19T13:24:04.171505,18.46,175.2,23.72,1.48,6.7,112.5,2025-08-19 13:24:04.171505
2025-08-19T14:24:04.171505,8.83,3.2,12.74,1.54,9.8,344.9,2025-08-19 14:24:04.171505
2025-08-19T15:24:04.171505,5.23,16.9,12.82,0.72,11.9,80.0,2025-08-19 15:24:04.171505
2025-08-19T16:24:04.171505,18.74,59.2,20.66,1.12,7.5,84.4,2025-08-19 16:24:04.171505
2025-08-19T17:24:04.171505,19.08,2.4,25.87,0.99,3.7,7.7,2025-08-19 17:24:04.171505
2025-08-19T18:24:04.171505,5.62,146.3,11.13,0.95,3.4,136.9,2025-08-19 18:24:04.171505
2025-08-19T19:24:04.171505,24.65,35.2,30.31,1.52,5.8,55.4,2025-08-19 19:24:04.171505
2025-08-19T20:24:04.171505,11.71,120.0,15.7,0.47,6.1,148.0,2025-08-19 20:24:04.171505
2025-08-19T21:24:04.171505,22.93,219.6,33.11,0.0,3.6,238.6,2025-08-19 21:24:04.171505
2025-08-19T22:24:04.171505,11.53,208.4,15.07,0.89,6.8,170.7,2025-08-19 22:24:04.171505
2025-08-19T23:24:04.171505,15.01,75.0,23.6,0.99,4.4,103.6,2025-08-19 23:24:04.171505
2025-08-20T00:24:04.171505,11.32,193.4,12.88,0.14,3.1,186.2,2025-08-20 00:24:04.171505
2025-08-20T01:24:04.171505,8.96,117.2,14.51,0.88,10.4,122.0,2025-08-20 01:24:04.171505
2025-08-20T02:24:04.171505,15.87,1.4,17.78,1.05,7.5,43.0,2025-08-20 02:24:04.171505
2025-08-20T03:24:04.171505,4.11,57.7,6.58,1.74,7.8,94.7,2025-08-20 03:24:04.171505
2025-08-20T04:24:04.171505,5.42,34.3,12.8,1.53,4.7,40.2,2025-08-20 04:24:04.171505
2025-08-20T05:24:04.171505,4.04,339.8,10.18,0.64,8.3,321.8,2025-08-20 05:24:04.171505
2025-08-20T06:24:04.171505,22.51,233.5,30.33,0.59,5.7,222.6,2025-08-20 06:24:04.171505
2025-08-20T07:24:04.171505,13.33,189.0,18.44,0.47,3.0,129.3,2025-08-20 07:24:04.171505
2025-08-20T08:24:04.171505,10.03,6.6,9.72,0.18,6.9,358.9,2025-08-20 08:24:04.171505
2025-08-20T09:24:04.171505,8.42,300.0,11.45,1.19,5.9,329.0,2025-08-20 09:24:04.171505
2025-08-20T10:24:04.171505,13.74,195.7,13.18,0.62,5.8,164.1,2025-08-20 10:24:04.171505
2025-08-20T11:24:04.171505,15.35,309.5,27.64,0.76,6.0,346.8,2025-08-20 11:24:04.171505
2025-08-20T12:24:04.171505,19.37,320.6,26.79,1.68,5.1,11.9,2025-08-20 12:24:04.171505
2025-08-20T13:24:04.171505,18.16,69.4,16.51,1.23,4.8,81.6,2025-08-20 13:24:04.171505
2025-08-20T14:24:04.171505,6.3,236.0,12.1,1.11,6.7,280.9,2025-08-20 14:24:04.171505
2025-08-20T15:24:04.171505,17.07,342.4,22.14,1.57,10.5,348.6,2025-08-20 15:24:04.171505
2025-08-20T16:24:04.171505,17.16,156.3,22.93,1.01,10.3,190.9,2025-08-20 16:24:04.171505
2025-08-20T17:24:04.171505,14.37,259.7,14.93,0.91,4.9,262.4,2025-08-20 17:24:04.171505
2025-08-20T18:24:04.171505,9.89,53.8,19.3,1.55,9.2,52.7,2025-08-20 18:24:04.171505
2025-08-20T19:24:04.171505,18.52,89.6,21.79,1.07,5.6,93.4,2025-08-20 19:24:04.171505
2025-08-20T20:24:04.171505,12.8,114.0,17.07,1.18,8.5,103.9,2025-08-20 20:24:04.171505
2025-08-20T21:24:04.171505,11.17,13.0,13.68,0.7,5.6,22.6,2025-08-20 21:24:04.171505
2025-08-20T22:24:04.171505,9.72,249.4,18.6,1.47,4.2,259.2,2025-08-20 22:24:04.171505
2025-08-20T23:24:04.171505,14.22,94.5,20.29,0.99,7.1,84.4,2025-08-20 23:24:04.171505
2025-08-21T00:24:04.171505,4.87,34.3,11.45,0.81,7.6,23.9,2025-08-21 00:24:04.171505
2025-08-21T01:24:04.171505,20.11,83.3,25.73,1.08,5.7,61.9,2025-08-21 01:24:04.171505
2025-08-21T02:24:04.171505,13.39,290.6,14.67,1.36,4.8,275.1,2025-08-21 02:24:04.171505
2025-08-21T03:24:04.171505,15.31,219.9,16.56,0.0,6.9,245.6,2025-08-21 03:24:04.171505
2025-08-21T04:24:04.171505,22.79,88.2,27.3,1.65,6.0,74.5,2025-08-21 04:24:04.171505
2025-08-21T05:24:04.171505,3.18,205.2,7.94,1.85,7.1,215.1,2025-08-21 05:24:04.171505
2025-08-21T06:24:04.171505,19.86,299.3,24.6,2.31,5.0,322.1,2025-08-21 06:24:04.171505
2025-08-21T07:24:04.171505,11.5,327.6,15.23,1.51,6.3,278.6,2025-08-21 07:24:04.171505
2025-08-21T08:24:04.171505,18.28,99.6,24.14,0.97,6.7,81.9,2025-08-21 08:24:04.171505
2025-08-21T09:24:04.171505,13.79,70.3,17.4,2.09,7.8,131.4,2025-08-21 09:24:04.171505
2025-08-21T10:24:04.171505,12.84,324.0,17.92,1.45,3.0,306.8,2025-08-21 10:24:04.171505
2025-08-21T11:24:04.171505,16.03,172.4,22.14,0.96,5.8,181.5,2025-08-21 11:24:04.171505
2025-08-21T12:24:04.171505,15.21,201.3,20.65,1.92,6.3,144.0,2025-08-21 12:24:04.171505
2025-08-21T13:24:04.171505,7.83,337.2,11.43,0.95,4.9,320.1,2025-08-21 13:24:04.171505
2025-08-21T14:24:04.171505,10.43,5.0,17.27,1.68,3.8,307.9,2025-08-21 14:24:04.171505
2025-08-21T15:24:04.171505,7.63,343.1,10.86,1.57,4.4,344.2,2025-08-21 15:24:04.171505
2025-08-21T16:24:04.171505,15.19,185.0,17.83,1.99,5.5,173.0,2025-08-21 16:24:04.171505
2025-08-21T17:24:04.171505,17.2,199.3,25.9,1.83,4.5,215.8,2025-08-21 17:24:04.171505
2025-08-21T18:24:04.171505,19.87,117.7,24.6,0.91,7.9,164.7,2025-08-21 18:24:04.171505
2025-08-21T19:24:04.171505,15.99,74.5,20.67,0.0,3.0,41.5,2025-08-21 19:24:04.171505
2025-08-21T20:24:04.171505,19.07,160.5,20.14,0.75,5.1,142.3,2025-08-21 20:24:04.171505
2025-08-21T21:24:04.171505,17.26,226.5,22.85,1.45,7.7,175.6,2025-08-21 21:24:04.171505
2025-08-21T22:24:04.171505,13.84,73.9,18.78,1.14,4.5,74.3,2025-08-21 22:24:04.171505
2025-08-21T23:24:04.171505,10.4,250.8,14.02,1.96,7.3,219.5,2025-08-21 23:24:04.171505
2025-08-22T00:24:04.171505,11.56,155.2,14.51,1.09,5.7,144.3,2025-08-22 00:24:04.171505
2025-08-22T01:24:04.171505,11.03,327.2,15.49,1.56,3.0,8.6,2025-08-22 01:24:04.171505
2025-08-22T02:24:04.171505,14.08,135.8,17.5,1.46,4.0,104.6,2025-08-22 02:24:04.171505
2025-08-22T03:24:04.171505,5.65,200.8,10.19,0.37,6.0,256.4,2025-08-22 03:24:04.171505
2025-08-22T04:24:04.171505,15.47,89.3,23.53,1.2,5.2,138.1,2025-08-22 04:24:04.171505
2025-08-22T05:24:04.171505,9.75,14.1,18.9,1.27,4.0,78.1,2025-08-22 05:24:04.171505
2025-08-22T06:24:04.171505,22.68,321.9,26.14,0.64,6.2,357.9,2025-08-22 06:24:04.171505
2025-08-22T07:24:04.171505,18.7,136.0,18.62,1.23,5.6,143.5,2025-08-22 07:24:04.171505
2025-08-22T08:24:04.171505,20.99,200.8,28.93,0.63,5.9,150.3,2025-08-22 08:24:04.171505
2025-08-22T09:24:04.171505,14.45,140.8,24.99,0.14,6.0,149.4,2025-08-22 09:24:04.171505
2025-08-22T10:24:04.171505,10.19,328.3,10.91,0.31,8.7,313.3,2025-08-22 10:24:04.171505
2025-08-22T11:24:04.171505,25.52,260.3,28.32,1.17,8.1,220.4,2025-08-22 11:24:04.171505
2025-08-22T12:24:04.171505,11.43,154.9,17.34,1.96,4.5,167.5,2025-08-22 12:24:04.171505
2025-08-22T13:24:04.171505,18.1,142.8,25.14,0.58,4.9,180.7,2025-08-22 13:24:04.171505
2025-08-22T14:24:04.171505,13.81,55.1,18.74,0.49,9.7,87.4,2025-08-22 14:24:04.171505
2025-08-22T15:24:04.171505,15.15,345.6,20.41,0.25,3.0,348.0,2025-08-22 15:24:04.171505
2025-08-22T16:24:04.171505,16.03,178.7,17.28,0.55,8.1,160.1,2025-08-22 16:24:04.171505
2025-08-22T17:24:04.171505,18.36,154.3,23.93,0.94,9.7,191.5,2025-08-22 17:24:04.171505
2025-08-22T18:24:04.171505,16.91,2.9,21.86,1.69,6.6,44.2,2025-08-22 18:24:04.171505
2025-08-22T19:24:04.171505,21.25,11.2,29.85,0.0,6.9,10.1,2025-08-22 19:24:04.171505
2025-08-22T20:24:04.171505,18.05,33.3,23.83,1.34,5.5,56.6,2025-08-22 20:24:04.171505
2025-08-22T21:24:04.171505,17.71,276.8,24.19,1.58,8.0,306.5,2025-08-22 21:24:04.171505
2025-08-22T22:24:04.171505,15.87,178.5,26.62,1.55,4.7,115.4,2025-08-22 22:24:04.171505
2025-08-22T23:24:04.171505,18.19,246.1,21.1,1.94,6.5,238.1,2025-08-22 23:24:04.171505
2025-08-23T00:24:04.171505,11.43,230.7,15.51,0.84,4.5,242.5,2025-08-23 00:24:04.171505
2025-08-23T01:24:04.171505,10.02,311.4,10.04,1.16,7.1,328.0,2025-08-23 01:24:04.171505
2025-08-23T02:24:04.171505,22.86,215.0,30.85,2.34,12.2,149.1,2025-08-23 02:24:04.171505
2025-08-23T03:24:04.171505,14.96,231.7,21.48,0.96,7.4,210.9,2025-08-23 03:24:04.171505
2025-08-23T04:24:04.171505,12.29,233.4,16.69,1.42,5.0,250.5,2025-08-23 04:24:04.171505
2025-08-23T05:24:04.171505,14.01,145.4,22.36,0.54,3.7,157.6,2025-08-23 05:24:04.171505
2025-08-23T06:24:04.171505,10.68,179.4,19.71,1.96,4.7,107.9,2025-08-23 06:24:04.171505
2025-08-23T07:24:04.171505,20.38,271.7,22.81,1.49,4.1,247.4,2025-08-23 07:24:04.171505
2025-08-23T08:24:04.171505,13.93,200.6,24.42,0.95,10.2,245.3,2025-08-23 08:24:04.171505
2025-08-23T09:24:04.171505,6.87,29.1,11.01,0.73,9.1,326.5,2025-08-23 09:24:04.171505
2025-08-23T10:24:04.171505,8.45,56.0,10.41,1.47,7.6,39.6,2025-08-23 10:24:04.171505
2025-08-23T11:24:04.171505,18.58,322.1,20.19,1.23,6.7,334.0,2025-08-23 11:24:04.171505
2025-08-23T12:24:04.171505,15.51,215.3,22.0,0.33,7.2,225.0,2025-08-23 12:24:04.171505
2025-08-23T13:24:04.171505,18.01,347.6,22.68,1.45,6.1,12.2,2025-08-23 13:24:04.171505
2025-08-23T14:24:04.171505,6.83,96.5,12.68,0.81,5.1,75.2,2025-08-23 14:24:04.171505
2025-08-23T15:24:04.171505,17.56,4.9,22.73,0.69,8.7,23.8,2025-08-23 15:24:04.171505
2025-08-23T16:24:04.171505,22.08,350.3,31.28,1.29,5.4,356.5,2025-08-23 16:24:04.171505
2025-08-23T17:24:04.171505,20.47,78.6,26.54,0.0,7.7,69.6,2025-08-23 17:24:04.171505
2025-08-23T18:24:04.171505,19.94,210.8,26.83,0.66,8.5,209.0,2025-08-23 18:24:04.171505
2025-08-23T19:24:04.171505,14.21,85.3,16.74,1.15,8.6,107.0,2025-08-23 19:24:04.171505
2025-08-23T20:24:04.171505,6.52,161.9,7.51,1.08,5.9,219.0,2025-08-23 20:24:04.171505
2025-08-23T21:24:04.171505,15.53,164.8,22.16,1.49,6.1,136.6,2025-08-23 21:24:04.171505
2025-08-23T22:24:04.171505,11.97,27.7,14.14,1.78,7.6,1.8,2025-08-23 22:24:04.171505
2025-08-23T23:24:04.171505,21.92,193.8,28.01,1.71,5.9,202.8,2025-08-23 23:24:04.171505
2025-08-24T00:24:04.171505,11.88,258.1,16.45,0.41,7.0,287.8,2025-08-24 00:24:04.171505
2025-08-24T01:24:04.171505,18.33,64.8,22.95,1.78,7.8,108.4,2025-08-24 01:24:04.171505
2025-08-24T02:24:04.171505,14.37,122.2,20.54,1.39,3.7,83.2,2025-08-24 02:24:04.171505
2025-08-24T03:24:04.171505,14.46,49.1,18.46,0.28,6.3,84.6,2025-08-24 03:24:04.171505
2025-08-24T04:24:04.171505,25.06,225.4,31.43,0.65,7.3,218.2,2025-08-24 04:24:04.171505
2025-08-24T05:24:04.171505,10.69,152.3,14.3,0.91,7.6,207.1,2025-08-24 05:24:04.171505
2025-08-24T06:24:04.171505,18.37,343.8,24.64,0.85,3.9,322.8,2025-08-24 06:24:04.171505
2025-08-24T07:24:04.171505,2.2,208.2,4.17,1.8,6.7,220.1,2025-08-24 07:24:04.171505
2025-08-24T08:24:04.171505,5.23,113.1,11.08,1.64,5.8,100.7,2025-08-24 08:24:04.171505
2025-08-24T09:24:04.171505,21.4,27.9,27.17,0.29,10.7,20.6,2025-08-24 09:24:04.171505
2025-08-24T10:24:04.171505,9.81,123.1,11.71,0.77,7.3,111.5,2025-08-24 10:24:04.171505
2025-08-24T11:24:04.171505,9.95,123.1,16.39,1.25,6.5,119.7,2025-08-24 11:24:04.171505
2025-08-24T12:24:04.171505,15.49,2.1,19.95,1.54,10.5,1.9,2025-08-24 12:24:04.171505
2025-08-24T13:24:04.171505,16.28,52.3,19.31,1.38,6.9,79.4,2025-08-24 13:24:04.171505
2025-08-24T14:24:04.171505,15.09,348.4,17.18,1.18,6.5,13.4,2025-08-24 14:24:04.171505
2025-08-24T15:24:04.171505,14.45,335.9,18.04,1.0,6.7,344.9,2025-08-24 15:24:04.171505
2025-08-24T16:24:04.171505,14.55,60.8,22.54,0.66,11.0,26.9,2025-08-24 16:24:04.171505
2025-08-24T17:24:04.171505,15.93,199.4,23.24,0.83,3.0,215.7,2025-08-24 17:24:04.171505
2025-08-24T18:24:04.171505,6.23,192.6,6.88,1.27,5.6,177.7,2025-08-24 18:24:04.171505
2025-08-24T19:24:04.171505,7.65,160.3,14.1,0.6,4.9,152.6,2025-08-24 19:24:04.171505
2025-08-24T20:24:04.171505,11.48,69.9,10.51,1.18,6.2,38.7,2025-08-24 20:24:04.171505
2025-08-24T21:24:04.171505,15.06,334.6,21.51,1.05,9.3,331.4,2025-08-24 21:24:04.171505
2025-08-24T22:24:04.171505,18.69,125.4,23.84,1.02,8.6,126.1,2025-08-24 22:24:04.171505
2025-08-24T23:24:04.171505,20.95,308.8,26.88,0.82,3.0,11.1,2025-08-24 23:24:04.171505
2025-08-25T00:24:04.171505,16.54,146.0,19.79,1.17,4.1,117.7,2025-08-25 00:24:04.171505
2025-08-25T01:24:04.171505,7.93,122.0,6.62,0.2,8.0,138.0,2025-08-25 01:24:04.171505
2025-08-25T02:24:04.171505,19.78,53.0,24.83,0.85,6.3,89.1,2025-08-25 02:24:04.171505
2025-08-25T03:24:04.171505,24.38,45.2,33.73,0.0,5.1,59.1,2025-08-25 03:24:04.171505
2025-08-25T04:24:04.171505,6.36,223.8,6.13,1.65,4.9,190.7,2025-08-25 04:24:04.171505
2025-08-25T05:24:04.171505,16.95,269.6,19.48,1.12,4.0,312.3,2025-08-25 05:24:04.171505
2025-08-25T06:24:04.171505,16.99,239.8,20.99,0.74,8.9,274.2,2025-08-25 06:24:04.171505
2025-08-25T07:24:04.171505,12.08,47.0,17.23,1.2,4.9,29.5,2025-08-25 07:24:04.171505
2025-08-25T08:24:04.171505,17.0,51.0,18.03,1.29,6.6,64.5,2025-08-25 08:24:04.171505
2025-08-25T09:24:04.171505,13.18,17.1,16.16,1.27,7.2,359.3,2025-08-25 09:24:04.171505
2025-08-25T10:24:04.171505,14.09,180.3,17.43,1.76,6.6,152.3,2025-08-25 10:24:04.171505
2025-08-25T11:24:04.171505,18.69,275.7,21.86,0.67,7.5,200.5,2025-08-25 11:24:04.171505
2025-08-25T12:24:04.171505,14.21,359.7,19.59,0.83,6.3,274.8,2025-08-25 12:24:04.171505
2025-08-25T13:24:04.171505,10.12,175.7,15.97,0.0,4.3,168.5,2025-08-25 13:24:04.171505
2025-08-25T14:24:04.171505,24.79,226.0,29.14,0.95,7.7,219.5,2025-08-25 14:24:04.171505
2025-08-25T15:24:04.171505,19.63,198.9,26.05,1.14,5.7,226.4,2025-08-25 15:24:04.171505
2025-08-25T16:24:04.171505,13.32,108.5,22.01,0.48,8.9,79.5,2025-08-25 16:24:04.171505
2025-08-25T17:24:04.171505,17.54,318.2,20.59,1.02,5.0,346.4,2025-08-25 17:24:04.171505
2025-08-25T18:24:04.171505,17.59,101.8,19.22,0.47,6.5,81.5,2025-08-25 18:24:04.171505
2025-08-25T19:24:04.171505,22.96,280.3,30.4,0.69,4.6,270.3,2025-08-25 19:24:04.171505
2025-08-25T20:24:04.171505,21.28,199.5,29.23,1.02,7.4,201.2,2025-08-25 20:24:04.171505
2025-08-25T21:24:04.171505,17.01,19.3,23.8,1.24,4.4,10.6,2025-08-25 21:24:04.171505
2025-08-25T22:24:04.171505,11.47,302.2,12.05,1.34,6.7,295.0,2025-08-25 22:24:04.171505
2025-08-25T23:24:04.171505,14.08,281.8,19.62,0.46,3.3,235.7,2025-08-25 23:24:04.171505
2025-08-26T00:24:04.171505,13.84,354.5,17.86,0.94,6.5,306.5,2025-08-26 00:24:04.171505
2025-08-26T01:24:04.171505,19.38,80.6,16.85,1.7,3.0,68.9,2025-08-26 01:24:04.171505
2025-08-26T02:24:04.171505,21.45,116.4,29.7,0.78,5.3,140.0,2025-08-26 02:24:04.171505
2025-08-26T03:24:04.171505,12.88,103.0,15.43,1.27,4.2,106.2,2025-08-26 03:24:04.171505
2025-08-26T04:24:04.171505,11.79,329.6,15.31,1.77,5.6,324.3,2025-08-26 04:24:04.171505
2025-08-26T05:24:04.171505,17.27,267.1,19.17,1.21,6.5,320.9,2025-08-26 05:24:04.171505
2025-08-26T06:24:04.171505,22.3,305.7,24.9,0.44,6.5,346.6,2025-08-26 06:24:04.171505
2025-08-26T07:24:04.171505,12.66,117.8,22.52,0.59,5.8,108.1,2025-08-26 07:24:04.171505
2025-08-26T08:24:04.171505,16.36,256.2,24.64,0.72,3.5,273.7,2025-08-26 08:24:04.171505
2025-08-26T09:24:04.171505,16.94,269.5,25.13,0.86,3.1,355.5,2025-08-26 09:24:04.171505
2025-08-26T10:24:04.171505,17.63,168.3,23.04,1.14,3.1,220.6,2025-08-26 10:24:04.171505
2025-08-26T11:24:04.171505,18.29,232.3,21.0,0.39,5.0,293.7,2025-08-26 11:24:04.171505
2025-08-26T12:24:04.171505,14.06,259.3,15.49,0.97,6.5,271.3,2025-08-26 12:24:04.171505
2025-08-26T13:24:04.171505,21.04,301.2,26.46,0.6,4.9,297.1,2025-08-26 13:24:04.171505
2025-08-26T14:24:04.171505,16.55,220.2,18.86,1.97,7.6,167.0,2025-08-26 14:24:04.171505
2025-08-26T15:24:04.171505,10.08,90.6,19.8,1.45,9.2,84.3,2025-08-26 15:24:04.171505
2025-08-26T16:24:04.171505,8.76,173.8,14.81,0.9,5.5,170.0,2025-08-26 16:24:04.171505
2025-08-26T17:24:04.171505,21.65,70.3,21.89,2.34,5.3,96.3,2025-08-26 17:24:04.171505
2025-08-26T18:24:04.171505,12.51,259.3,19.97,1.44,4.6,260.7,2025-08-26 18:24:04.171505
2025-08-26T19:24:04.171505,14.42,331.4,23.6,1.35,5.9,270.0,2025-08-26 19:24:04.171505
2025-08-26T20:24:04.171505,11.92,30.6,17.79,1.56,6.4,56.6,2025-08-26 20:24:04.171505
2025-08-26T21:24:04.171505,12.56,299.8,17.14,1.2,5.1,266.6,2025-08-26 21:24:04.171505
2025-08-26T22:24:04.171505,16.58,6.0,23.79,0.84,4.9,30.4,2025-08-26 22:24:04.171505
2025-08-26T23:24:04.171505,12.5,248.3,14.29,1.58,6.8,271.1,2025-08-26 23:24:04.171505
2025-08-27T00:24:04.171505,25.9,16.4,34.24,0.64,6.9,2.8,2025-08-27 00:24:04.171505
2025-08-27T01:24:04.171505,7.94,81.2,12.08,1.27,5.9,35.5,2025-08-27 01:24:04.171505
2025-08-27T02:24:04.171505,25.56,40.3,31.53,0.59,6.9,58.9,2025-08-27 02:24:04.171505
2025-08-27T03:24:04.171505,1.06,266.9,14.02,0.08,5.6,244.7,2025-08-27 03:24:04.171505
2025-08-27T04:24:04.171505,16.42,283.3,15.21,0.95,8.3,241.6,2025-08-27 04:24:04.171505
2025-08-27T05:24:04.171505,14.3,294.5,18.29,0.7,3.6,312.4,2025-08-27 05:24:04.171505
2025-08-27T06:24:04.171505,9.67,98.7,11.89,1.07,4.1,142.8,2025-08-27 06:24:04.171505
2025-08-27T07:24:04.171505,14.7,319.3,16.06,1.2,5.6,333.6,2025-08-27 07:24:04.171505
2025-08-27T08:24:04.171505,18.46,73.6,23.56,0.97,10.1,98.6,2025-08-27 08:24:04.171505
2025-08-27T09:24:04.171505,15.66,255.1,17.64,1.56,6.3,247.8,2025-08-27 09:24:04.171505
2025-08-27T10:24:04.171505,10.17,89.4,18.34,1.34,6.4,60.6,2025-08-27 10:24:04.171505
2025-08-27T11:24:04.171505,14.79,293.4,17.74,0.0,3.2,266.6,2025-08-27 11:24:04.171505
2025-08-27T12:24:04.171505,16.45,200.9,23.88,0.94,8.8,196.8,2025-08-27 12:24:04.171505
2025-08-27T13:24:04.171505,14.75,174.0,23.02,1.05,6.3,147.0,2025-08-27 13:24:04.171505
2025-08-27T14:24:04.171505,20.48,101.9,19.25,1.67,7.0,77.0,2025-08-27 14:24:04.171505
2025-08-27T15:24:04.171505,24.48,207.7,33.71,0.94,6.3,211.7,2025-08-27 15:24:04.171505
2025-08-27T16:24:04.171505,11.63,35.0,16.39,1.91,5.8,354.0,2025-08-27 16:24:04.171505
2025-08-27T17:24:04.171505,15.64,16.0,18.35,1.12,3.0,344.2,2025-08-27 17:24:04.171505
2025-08-27T18:24:04.171505,15.23,305.4,19.22,1.86,6.3,322.2,2025-08-27 18:24:04.171505
2025-08-27T19:24:04.171505,22.13,314.3,26.5,1.17,8.4,330.2,2025-08-27 19:24:04.171505
2025-08-27T20:24:04.171505,13.36,189.8,17.88,1.57,8.7,167.5,2025-08-27 20:24:04.171505
2025-08-27T21:24:04.171505,10.48,13.6,17.97,0.54,7.6,357.3,2025-08-27 21:24:04.171505
2025-08-27T22:24:04.171505,22.82,215.1,23.43,1.83,6.6,262.9,2025-08-27 22:24:04.171505
2025-08-27T23:24:04.171505,19.86,221.3,23.58,0.52,3.0,193.6,2025-08-27 23:24:04.171505
2025-08-28T00:24:04.171505,8.68,111.1,14.49,0.18,4.0,125.0,2025-08-28 00:24:04.171505
2025-08-28T01:24:04.171505,13.07,195.3,18.12,0.78,5.9,177.8,2025-08-28 01:24:04.171505
2025-08-28T02:24:04.171505,11.95,150.5,14.77,1.52,7.5,114.7,2025-08-28 02:24:04.171505
2025-08-28T03:24:04.171505,14.21,3.8,25.68,0.49,5.7,0.5,2025-08-28 03:24:04.171505
2025-08-28T04:24:04.171505,12.71,202.3,21.17,1.23,7.7,229.1,2025-08-28 04:24:04.171505
2025-08-28T05:24:04.171505,22.92,61.7,31.92,2.16,8.4,87.2,2025-08-28 05:24:04.171505
2025-08-28T06:24:04.171505,18.55,216.7,29.31,0.52,7.1,232.1,2025-08-28 06:24:04.171505
2025-08-28T07:24:04.171505,13.93,231.6,20.36,0.29,7.6,236.2,2025-08-28 07:24:04.171505
2025-08-28T08:24:04.171505,24.75,146.5,28.6,1.17,6.2,213.2,2025-08-28 08:24:04.171505
2025-08-28T09:24:04.171505,15.32,89.5,18.62,1.94,5.4,67.2,2025-08-28 09:24:04.171505
2025-08-28T10:24:04.171505,8.77,85.9,8.37,0.82,5.9,104.7,2025-08-28 10:24:04.171505
2025-08-28T11:24:04.171505,17.92,149.3,20.24,1.44,8.8,162.0,2025-08-28 11:24:04.171505
2025-08-28T12:24:04.171505,8.68,9.7,16.84,1.89,6.6,4.8,2025-08-28 12:24:04.171505
