sailing_id,route,vessel,etd_iso,eta_iso,head_deg,etd
Poole_Jersey_20250706_0600_341,Poole→Jersey,Jersey Clipper,2025-07-06T06:00:00,2025-07-06T14:00:00,201.9,2025-07-06 06:00:00
Poole_Jersey_20250706_1200_342,Poole→Jersey,Jersey Clipper,2025-07-06T12:00:00,2025-07-06T20:00:00,198.3,2025-07-06 12:00:00
Portsmouth_Jersey_20250707_1800_343,Portsmouth→Jersey,Island Spirit,2025-07-07T18:00:00,2025-07-08T04:00:00,210.0,2025-07-07 18:00:00
Portsmouth_Jersey_20250707_1200_344,Portsmouth→Jersey,Channel Star,2025-07-07T12:00:00,2025-07-07T22:00:00,212.7,2025-07-07 12:00:00
St. Malo_Jersey_20250707_0600_345,St. Malo→Jersey,Celtic Voyager,2025-07-07T06:00:00,2025-07-07T15:00:00,304.3,2025-07-07 06:00:00
St. Malo_Jersey_20250707_1200_346,St. Malo→Jersey,Celtic Voyager,2025-07-07T12:00:00,2025-07-07T21:00:00,297.0,2025-07-07 12:00:00
Poole_Jersey_20250707_1800_347,Poole→Jersey,Jersey Clipper,2025-07-07T18:00:00,2025-07-08T02:00:00,201.4,2025-07-07 18:00:00
Poole_Jersey_20250707_0600_348,Poole→Jersey,Jersey Clipper,2025-07-07T06:00:00,2025-07-07T14:00:00,196.9,2025-07-07 06:00:00
Poole_Jersey_20250707_1200_349,Poole→Jersey,Jersey Clipper,2025-07-07T12:00:00,2025-07-07T20:00:00,190.4,2025-07-07 12:00:00
Portsmouth_Jersey_20250708_1200_350,Portsmouth→Jersey,Channel Star,2025-07-08T12:00:00,2025-07-08T22:00:00,216.5,2025-07-08 12:00:00
Portsmouth_Jersey_20250708_0600_351,Portsmouth→Jersey,Channel Star,2025-07-08T06:00:00,2025-07-08T16:00:00,217.5,2025-07-08 06:00:00
Portsmouth_Jersey_20250708_1800_352,Portsmouth→Jersey,Island Spirit,2025-07-08T18:00:00,2025-07-09T04:00:00,215.5,2025-07-08 18:00:00
St. Malo_Jersey_20250708_1200_353,St. Malo→Jersey,Celtic Voyager,2025-07-08T12:00:00,2025-07-08T21:00:00,294.4,2025-07-08 12:00:00
St. Malo_Jersey_20250708_0600_354,St. Malo→Jersey,Celtic Voyager,2025-07-08T06:00:00,2025-07-08T15:00:00,304.8,2025-07-08 06:00:00
Poole_Jersey_20250708_1800_355,Poole→Jersey,Jersey Clipper,2025-07-08T18:00:00,2025-07-09T02:00:00,197.4,2025-07-08 18:00:00
Poole_Jersey_20250708_0600_356,Poole→Jersey,Jersey Clipper,2025-07-08T06:00:00,2025-07-08T14:00:00,201.1,2025-07-08 06:00:00
Poole_Jersey_20250708_1200_357,Poole→Jersey,Jersey Clipper,2025-07-08T12:00:00,2025-07-08T20:00:00,200.9,2025-07-08 12:00:00
Portsmouth_Jersey_20250709_1800_358,Portsmouth→Jersey,Channel Star,2025-07-09T18:00:00,2025-07-10T04:00:00,226.2,2025-07-09 18:00:00
Portsmouth_Jersey_20250709_1200_359,Portsmouth→Jersey,Island Spirit,2025-07-09T12:00:00,2025-07-09T22:00:00,224.9,2025-07-09 12:00:00
Portsmouth_Jersey_20250709_0600_360,Portsmouth→Jersey,Channel Star,2025-07-09T06:00:00,2025-07-09T16:00:00,221.5,2025-07-09 06:00:00
St. Malo_Jersey_20250709_1200_361,St. Malo→Jersey,Celtic Voyager,2025-07-09T12:00:00,2025-07-09T21:00:00,297.3,2025-07-09 12:00:00
St. Malo_Jersey_20250709_0600_362,St. Malo→Jersey,Celtic Voyager,2025-07-09T06:00:00,2025-07-09T15:00:00,301.5,2025-07-09 06:00:00
St. Malo_Jersey_20250709_1800_363,St. Malo→Jersey,Celtic Voyager,2025-07-09T18:00:00,2025-07-10T03:00:00,292.4,2025-07-09 18:00:00
Poole_Jersey_20250709_1800_364,Poole→Jersey,Jersey Clipper,2025-07-09T18:00:00,2025-07-10T02:00:00,209.0,2025-07-09 18:00:00
Poole_Jersey_20250709_1200_365,Poole→Jersey,Jersey Clipper,2025-07-09T12:00:00,2025-07-09T20:00:00,202.8,2025-07-09 12:00:00
Poole_Jersey_20250709_0600_366,Poole→Jersey,Jersey Clipper,2025-07-09T06:00:00,2025-07-09T14:00:00,200.6,2025-07-09 06:00:00
Portsmouth_Jersey_20250710_0600_367,Portsmouth→Jersey,Channel Star,2025-07-10T06:00:00,2025-07-10T16:00:00,220.4,2025-07-10 06:00:00
Portsmouth_Jersey_20250710_1200_368,Portsmouth→Jersey,Island Spirit,2025-07-10T12:00:00,2025-07-10T22:00:00,215.4,2025-07-10 12:00:00
Portsmouth_Jersey_20250710_1800_369,Portsmouth→Jersey,Island Spirit,2025-07-10T18:00:00,2025-07-11T04:00:00,227.6,2025-07-10 18:00:00
St. Malo_Jersey_20250710_1800_370,St. Malo→Jersey,Celtic Voyager,2025-07-10T18:00:00,2025-07-11T03:00:00,302.1,2025-07-10 18:00:00
St. Malo_Jersey_20250710_0600_371,St. Malo→Jersey,Celtic Voyager,2025-07-10T06:00:00,2025-07-10T15:00:00,291.3,2025-07-10 06:00:00
Poole_Jersey_20250710_0600_372,Poole→Jersey,Jersey Clipper,2025-07-10T06:00:00,2025-07-10T14:00:00,196.6,2025-07-10 06:00:00
Portsmouth_Jersey_20250711_1200_373,Portsmouth→Jersey,Channel Star,2025-07-11T12:00:00,2025-07-11T22:00:00,217.2,2025-07-11 12:00:00
Portsmouth_Jersey_20250711_1800_374,Portsmouth→Jersey,Channel Star,2025-07-11T18:00:00,2025-07-12T04:00:00,226.5,2025-07-11 18:00:00
Portsmouth_Jersey_20250711_0600_375,Portsmouth→Jersey,Island Spirit,2025-07-11T06:00:00,2025-07-11T16:00:00,215.4,2025-07-11 06:00:00
St. Malo_Jersey_20250711_1200_376,St. Malo→Jersey,Celtic Voyager,2025-07-11T12:00:00,2025-07-11T21:00:00,296.0,2025-07-11 12:00:00
St. Malo_Jersey_20250711_1800_377,St. Malo→Jersey,Celtic Voyager,2025-07-11T18:00:00,2025-07-12T03:00:00,284.9,2025-07-11 18:00:00
St. Malo_Jersey_20250711_0600_378,St. Malo→Jersey,Celtic Voyager,2025-07-11T06:00:00,2025-07-11T15:00:00,301.6,2025-07-11 06:00:00
Poole_Jersey_20250711_1800_379,Poole→Jersey,Jersey Clipper,2025-07-11T18:00:00,2025-07-12T02:00:00,212.9,2025-07-11 18:00:00
Portsmouth_Jersey_20250712_1200_380,Portsmouth→Jersey,Channel Star,2025-07-12T12:00:00,2025-07-12T22:00:00,226.5,2025-07-12 12:00:00
Portsmouth_Jersey_20250712_1800_381,Portsmouth→Jersey,Island Spirit,2025-07-12T18:00:00,2025-07-13T04:00:00,215.0,2025-07-12 18:00:00
Portsmouth_Jersey_20250712_0600_382,Portsmouth→Jersey,Channel Star,2025-07-12T06:00:00,2025-07-12T16:00:00,233.7,2025-07-12 06:00:00
St. Malo_Jersey_20250712_0600_383,St. Malo→Jersey,Celtic Voyager,2025-07-12T06:00:00,2025-07-12T15:00:00,297.2,2025-07-12 06:00:00
St. Malo_Jersey_20250712_1200_384,St. Malo→Jersey,Celtic Voyager,2025-07-12T12:00:00,2025-07-12T21:00:00,301.5,2025-07-12 12:00:00
St. Malo_Jersey_20250712_1800_385,St. Malo→Jersey,Celtic Voyager,2025-07-12T18:00:00,2025-07-13T03:00:00,295.2,2025-07-12 18:00:00
Poole_Jersey_20250712_1800_386,Poole→Jersey,Jersey Clipper,2025-07-12T18:00:00,2025-07-13T02:00:00,205.7,2025-07-12 18:00:00
Poole_Jersey_20250712_1200_387,Poole→Jersey,Jersey Clipper,2025-07-12T12:00:00,2025-07-12T20:00:00,197.5,2025-07-12 12:00:00
Portsmouth_Jersey_20250713_1800_388,Portsmouth→Jersey,Island Spirit,2025-07-13T18:00:00,2025-07-14T04:00:00,220.8,2025-07-13 18:00:00
Portsmouth_Jersey_20250713_1200_389,Portsmouth→Jersey,Island Spirit,2025-07-13T12:00:00,2025-07-13T22:00:00,215.4,2025-07-13 12:00:00
Portsmouth_Jersey_20250713_0600_390,Portsmouth→Jersey,Channel Star,2025-07-13T06:00:00,2025-07-13T16:00:00,222.7,2025-07-13 06:00:00
St. Malo_Jersey_20250713_1200_391,St. Malo→Jersey,Celtic Voyager,2025-07-13T12:00:00,2025-07-13T21:00:00,305.9,2025-07-13 12:00:00
St. Malo_Jersey_20250713_1800_392,St. Malo→Jersey,Celtic Voyager,2025-07-13T18:00:00,2025-07-14T03:00:00,297.8,2025-07-13 18:00:00
Poole_Jersey_20250713_1200_393,Poole→Jersey,Jersey Clipper,2025-07-13T12:00:00,2025-07-13T20:00:00,200.7,2025-07-13 12:00:00
Poole_Jersey_20250713_0600_394,Poole→Jersey,Jersey Clipper,2025-07-13T06:00:00,2025-07-13T14:00:00,197.8,2025-07-13 06:00:00
Portsmouth_Jersey_20250714_1200_395,Portsmouth→Jersey,Island Spirit,2025-07-14T12:00:00,2025-07-14T22:00:00,226.4,2025-07-14 12:00:00
Portsmouth_Jersey_20250714_1800_396,Portsmouth→Jersey,Island Spirit,2025-07-14T18:00:00,2025-07-15T04:00:00,225.9,2025-07-14 18:00:00
Portsmouth_Jersey_20250714_0600_397,Portsmouth→Jersey,Channel Star,2025-07-14T06:00:00,2025-07-14T16:00:00,210.3,2025-07-14 06:00:00
St. Malo_Jersey_20250714_1800_398,St. Malo→Jersey,Celtic Voyager,2025-07-14T18:00:00,2025-07-15T03:00:00,300.7,2025-07-14 18:00:00
St. Malo_Jersey_20250714_1200_399,St. Malo→Jersey,Celtic Voyager,2025-07-14T12:00:00,2025-07-14T21:00:00,294.3,2025-07-14 12:00:00
St. Malo_Jersey_20250714_0600_400,St. Malo→Jersey,Celtic Voyager,2025-07-14T06:00:00,2025-07-14T15:00:00,287.9,2025-07-14 06:00:00
Poole_Jersey_20250714_0600_401,Poole→Jersey,Jersey Clipper,2025-07-14T06:00:00,2025-07-14T14:00:00,196.9,2025-07-14 06:00:00
Poole_Jersey_20250714_1200_402,Poole→Jersey,Jersey Clipper,2025-07-14T12:00:00,2025-07-14T20:00:00,197.3,2025-07-14 12:00:00
Portsmouth_Jersey_20250715_1200_403,Portsmouth→Jersey,Channel Star,2025-07-15T12:00:00,2025-07-15T22:00:00,218.3,2025-07-15 12:00:00
Portsmouth_Jersey_20250715_0600_404,Portsmouth→Jersey,Channel Star,2025-07-15T06:00:00,2025-07-15T16:00:00,224.5,2025-07-15 06:00:00
Portsmouth_Jersey_20250715_1800_405,Portsmouth→Jersey,Channel Star,2025-07-15T18:00:00,2025-07-16T04:00:00,225.5,2025-07-15 18:00:00
St. Malo_Jersey_20250715_1200_406,St. Malo→Jersey,Celtic Voyager,2025-07-15T12:00:00,2025-07-15T21:00:00,309.9,2025-07-15 12:00:00
St. Malo_Jersey_20250715_1800_407,St. Malo→Jersey,Celtic Voyager,2025-07-15T18:00:00,2025-07-16T03:00:00,298.4,2025-07-15 18:00:00
St. Malo_Jersey_20250715_0600_408,St. Malo→Jersey,Celtic Voyager,2025-07-15T06:00:00,2025-07-15T15:00:00,298.3,2025-07-15 06:00:00
Poole_Jersey_20250715_1800_409,Poole→Jersey,Jersey Clipper,2025-07-15T18:00:00,2025-07-16T02:00:00,191.4,2025-07-15 18:00:00
Poole_Jersey_20250715_1200_410,Poole→Jersey,Jersey Clipper,2025-07-15T12:00:00,2025-07-15T20:00:00,200.7,2025-07-15 12:00:00
Portsmouth_Jersey_20250716_0600_411,Portsmouth→Jersey,Island Spirit,2025-07-16T06:00:00,2025-07-16T16:00:00,219.7,2025-07-16 06:00:00
St. Malo_Jersey_20250716_0600_412,St. Malo→Jersey,Celtic Voyager,2025-07-16T06:00:00,2025-07-16T15:00:00,300.8,2025-07-16 06:00:00
Poole_Jersey_20250716_1800_413,Poole→Jersey,Jersey Clipper,2025-07-16T18:00:00,2025-07-17T02:00:00,206.6,2025-07-16 18:00:00
Poole_Jersey_20250716_1200_414,Poole→Jersey,Jersey Clipper,2025-07-16T12:00:00,2025-07-16T20:00:00,202.9,2025-07-16 12:00:00
Poole_Jersey_20250716_0600_415,Poole→Jersey,Jersey Clipper,2025-07-16T06:00:00,2025-07-16T14:00:00,202.4,2025-07-16 06:00:00
Portsmouth_Jersey_20250717_1200_416,Portsmouth→Jersey,Island Spirit,2025-07-17T12:00:00,2025-07-17T22:00:00,218.5,2025-07-17 12:00:00
Portsmouth_Jersey_20250717_0600_417,Portsmouth→Jersey,Channel Star,2025-07-17T06:00:00,2025-07-17T16:00:00,213.6,2025-07-17 06:00:00
St. Malo_Jersey_20250717_1800_418,St. Malo→Jersey,Celtic Voyager,2025-07-17T18:00:00,2025-07-18T03:00:00,302.1,2025-07-17 18:00:00
St. Malo_Jersey_20250717_1200_419,St. Malo→Jersey,Celtic Voyager,2025-07-17T12:00:00,2025-07-17T21:00:00,290.5,2025-07-17 12:00:00
Poole_Jersey_20250717_1200_420,Poole→Jersey,Jersey Clipper,2025-07-17T12:00:00,2025-07-17T20:00:00,197.9,2025-07-17 12:00:00
Poole_Jersey_20250717_1800_421,Poole→Jersey,Jersey Clipper,2025-07-17T18:00:00,2025-07-18T02:00:00,202.7,2025-07-17 18:00:00
Poole_Jersey_20250717_0600_422,Poole→Jersey,Jersey Clipper,2025-07-17T06:00:00,2025-07-17T14:00:00,208.6,2025-07-17 06:00:00
Portsmouth_Jersey_20250718_1200_423,Portsmouth→Jersey,Channel Star,2025-07-18T12:00:00,2025-07-18T22:00:00,206.8,2025-07-18 12:00:00
St. Malo_Jersey_20250718_0600_424,St. Malo→Jersey,Celtic Voyager,2025-07-18T06:00:00,2025-07-18T15:00:00,301.7,2025-07-18 06:00:00
St. Malo_Jersey_20250718_1800_425,St. Malo→Jersey,Celtic Voyager,2025-07-18T18:00:00,2025-07-19T03:00:00,302.2,2025-07-18 18:00:00
Poole_Jersey_20250718_0600_426,Poole→Jersey,Jersey Clipper,2025-07-18T06:00:00,2025-07-18T14:00:00,198.4,2025-07-18 06:00:00
Poole_Jersey_20250718_1800_427,Poole→Jersey,Jersey Clipper,2025-07-18T18:00:00,2025-07-19T02:00:00,201.8,2025-07-18 18:00:00
Portsmouth_Jersey_20250719_1200_428,Portsmouth→Jersey,Channel Star,2025-07-19T12:00:00,2025-07-19T22:00:00,221.3,2025-07-19 12:00:00
Portsmouth_Jersey_20250719_0600_429,Portsmouth→Jersey,Island Spirit,2025-07-19T06:00:00,2025-07-19T16:00:00,220.8,2025-07-19 06:00:00
St. Malo_Jersey_20250719_1200_430,St. Malo→Jersey,Celtic Voyager,2025-07-19T12:00:00,2025-07-19T21:00:00,298.2,2025-07-19 12:00:00
St. Malo_Jersey_20250719_1800_431,St. Malo→Jersey,Celtic Voyager,2025-07-19T18:00:00,2025-07-20T03:00:00,299.6,2025-07-19 18:00:00
St. Malo_Jersey_20250719_0600_432,St. Malo→Jersey,Celtic Voyager,2025-07-19T06:00:00,2025-07-19T15:00:00,303.9,2025-07-19 06:00:00
Poole_Jersey_20250719_1200_433,Poole→Jersey,Jersey Clipper,2025-07-19T12:00:00,2025-07-19T20:00:00,201.4,2025-07-19 12:00:00
Poole_Jersey_20250719_1800_434,Poole→Jersey,Jersey Clipper,2025-07-19T18:00:00,2025-07-20T02:00:00,194.4,2025-07-19 18:00:00
Poole_Jersey_20250719_0600_435,Poole→Jersey,Jersey Clipper,2025-07-19T06:00:00,2025-07-19T14:00:00,190.3,2025-07-19 06:00:00
Portsmouth_Jersey_20250720_1200_436,Portsmouth→Jersey,Channel Star,2025-07-20T12:00:00,2025-07-20T22:00:00,216.5,2025-07-20 12:00:00
Portsmouth_Jersey_20250720_1800_437,Portsmouth→Jersey,Island Spirit,2025-07-20T18:00:00,2025-07-21T04:00:00,220.8,2025-07-20 18:00:00
Portsmouth_Jersey_20250720_0600_438,Portsmouth→Jersey,Island Spirit,2025-07-20T06:00:00,2025-07-20T16:00:00,216.8,2025-07-20 06:00:00
St. Malo_Jersey_20250720_1200_439,St. Malo→Jersey,Celtic Voyager,2025-07-20T12:00:00,2025-07-20T21:00:00,299.0,2025-07-20 12:00:00
St. Malo_Jersey_20250720_1800_440,St. Malo→Jersey,Celtic Voyager,2025-07-20T18:00:00,2025-07-21T03:00:00,301.6,2025-07-20 18:00:00
St. Malo_Jersey_20250720_0600_441,St. Malo→Jersey,Celtic Voyager,2025-07-20T06:00:00,2025-07-20T15:00:00,292.4,2025-07-20 06:00:00
Poole_Jersey_20250720_1200_442,Poole→Jersey,Jersey Clipper,2025-07-20T12:00:00,2025-07-20T20:00:00,203.9,2025-07-20 12:00:00
Poole_Jersey_20250720_1800_443,Poole→Jersey,Jersey Clipper,2025-07-20T18:00:00,2025-07-21T02:00:00,199.6,2025-07-20 18:00:00
Poole_Jersey_20250720_0600_444,Poole→Jersey,Jersey Clipper,2025-07-20T06:00:00,2025-07-20T14:00:00,208.3,2025-07-20 06:00:00
Portsmouth_Jersey_20250721_1200_445,Portsmouth→Jersey,Island Spirit,2025-07-21T12:00:00,2025-07-21T22:00:00,224.0,2025-07-21 12:00:00
Portsmouth_Jersey_20250721_0600_446,Portsmouth→Jersey,Island Spirit,2025-07-21T06:00:00,2025-07-21T16:00:00,213.4,2025-07-21 06:00:00
St. Malo_Jersey_20250721_0600_447,St. Malo→Jersey,Celtic Voyager,2025-07-21T06:00:00,2025-07-21T15:00:00,300.8,2025-07-21 06:00:00
St. Malo_Jersey_20250721_1800_448,St. Malo→Jersey,Celtic Voyager,2025-07-21T18:00:00,2025-07-22T03:00:00,292.8,2025-07-21 18:00:00
Poole_Jersey_20250721_0600_449,Poole→Jersey,Jersey Clipper,2025-07-21T06:00:00,2025-07-21T14:00:00,194.9,2025-07-21 06:00:00
Portsmouth_Jersey_20250722_1200_450,Portsmouth→Jersey,Island Spirit,2025-07-22T12:00:00,2025-07-22T22:00:00,220.7,2025-07-22 12:00:00
Portsmouth_Jersey_20250722_1800_451,Portsmouth→Jersey,Island Spirit,2025-07-22T18:00:00,2025-07-23T04:00:00,217.8,2025-07-22 18:00:00
St. Malo_Jersey_20250722_1200_452,St. Malo→Jersey,Celtic Voyager,2025-07-22T12:00:00,2025-07-22T21:00:00,296.5,2025-07-22 12:00:00
St. Malo_Jersey_20250722_0600_453,St. Malo→Jersey,Celtic Voyager,2025-07-22T06:00:00,2025-07-22T15:00:00,289.5,2025-07-22 06:00:00
St. Malo_Jersey_20250722_1800_454,St. Malo→Jersey,Celtic Voyager,2025-07-22T18:00:00,2025-07-23T03:00:00,301.7,2025-07-22 18:00:00
Poole_Jersey_20250722_1200_455,Poole→Jersey,Jersey Clipper,2025-07-22T12:00:00,2025-07-22T20:00:00,199.6,2025-07-22 12:00:00
Poole_Jersey_20250722_1800_456,Poole→Jersey,Jersey Clipper,2025-07-22T18:00:00,2025-07-23T02:00:00,202.7,2025-07-22 18:00:00
Portsmouth_Jersey_20250723_0600_457,Portsmouth→Jersey,Channel Star,2025-07-23T06:00:00,2025-07-23T16:00:00,208.9,2025-07-23 06:00:00
Portsmouth_Jersey_20250723_1200_458,Portsmouth→Jersey,Channel Star,2025-07-23T12:00:00,2025-07-23T22:00:00,213.4,2025-07-23 12:00:00
St. Malo_Jersey_20250723_0600_459,St. Malo→Jersey,Celtic Voyager,2025-07-23T06:00:00,2025-07-23T15:00:00,304.9,2025-07-23 06:00:00
St. Malo_Jersey_20250723_1200_460,St. Malo→Jersey,Celtic Voyager,2025-07-23T12:00:00,2025-07-23T21:00:00,299.6,2025-07-23 12:00:00
St. Malo_Jersey_20250723_1800_461,St. Malo→Jersey,Celtic Voyager,2025-07-23T18:00:00,2025-07-24T03:00:00,298.9,2025-07-23 18:00:00
Poole_Jersey_20250723_1800_462,Poole→Jersey,Jersey Clipper,2025-07-23T18:00:00,2025-07-24T02:00:00,204.5,2025-07-23 18:00:00
Poole_Jersey_20250723_0600_463,Poole→Jersey,Jersey Clipper,2025-07-23T06:00:00,2025-07-23T14:00:00,206.1,2025-07-23 06:00:00
Portsmouth_Jersey_20250724_1200_464,Portsmouth→Jersey,Island Spirit,2025-07-24T12:00:00,2025-07-24T22:00:00,216.6,2025-07-24 12:00:00
St. Malo_Jersey_20250724_1200_465,St. Malo→Jersey,Celtic Voyager,2025-07-24T12:00:00,2025-07-24T21:00:00,299.6,2025-07-24 12:00:00
St. Malo_Jersey_20250724_0600_466,St. Malo→Jersey,Celtic Voyager,2025-07-24T06:00:00,2025-07-24T15:00:00,298.3,2025-07-24 06:00:00
Poole_Jersey_20250724_0600_467,Poole→Jersey,Jersey Clipper,2025-07-24T06:00:00,2025-07-24T14:00:00,199.7,2025-07-24 06:00:00
Poole_Jersey_20250724_1800_468,Poole→Jersey,Jersey Clipper,2025-07-24T18:00:00,2025-07-25T02:00:00,208.5,2025-07-24 18:00:00
Portsmouth_Jersey_20250725_1800_469,Portsmouth→Jersey,Island Spirit,2025-07-25T18:00:00,2025-07-26T04:00:00,222.6,2025-07-25 18:00:00
Portsmouth_Jersey_20250725_0600_470,Portsmouth→Jersey,Channel Star,2025-07-25T06:00:00,2025-07-25T16:00:00,213.4,2025-07-25 06:00:00
Portsmouth_Jersey_20250725_1200_471,Portsmouth→Jersey,Island Spirit,2025-07-25T12:00:00,2025-07-25T22:00:00,221.6,2025-07-25 12:00:00
St. Malo_Jersey_20250725_1200_472,St. Malo→Jersey,Celtic Voyager,2025-07-25T12:00:00,2025-07-25T21:00:00,301.4,2025-07-25 12:00:00
St. Malo_Jersey_20250725_1800_473,St. Malo→Jersey,Celtic Voyager,2025-07-25T18:00:00,2025-07-26T03:00:00,300.3,2025-07-25 18:00:00
St. Malo_Jersey_20250725_0600_474,St. Malo→Jersey,Celtic Voyager,2025-07-25T06:00:00,2025-07-25T15:00:00,303.5,2025-07-25 06:00:00
Poole_Jersey_20250725_1200_475,Poole→Jersey,Jersey Clipper,2025-07-25T12:00:00,2025-07-25T20:00:00,204.3,2025-07-25 12:00:00
Poole_Jersey_20250725_1800_476,Poole→Jersey,Jersey Clipper,2025-07-25T18:00:00,2025-07-26T02:00:00,193.4,2025-07-25 18:00:00
Portsmouth_Jersey_20250726_1200_477,Portsmouth→Jersey,Channel Star,2025-07-26T12:00:00,2025-07-26T22:00:00,224.9,2025-07-26 12:00:00
Portsmouth_Jersey_20250726_0600_478,Portsmouth→Jersey,Channel Star,2025-07-26T06:00:00,2025-07-26T16:00:00,211.4,2025-07-26 06:00:00
St. Malo_Jersey_20250726_1800_479,St. Malo→Jersey,Celtic Voyager,2025-07-26T18:00:00,2025-07-27T03:00:00,292.8,2025-07-26 18:00:00
St. Malo_Jersey_20250726_1200_480,St. Malo→Jersey,Celtic Voyager,2025-07-26T12:00:00,2025-07-26T21:00:00,300.8,2025-07-26 12:00:00
Poole_Jersey_20250726_1800_481,Poole→Jersey,Jersey Clipper,2025-07-26T18:00:00,2025-07-27T02:00:00,200.1,2025-07-26 18:00:00
Poole_Jersey_20250726_1200_482,Poole→Jersey,Jersey Clipper,2025-07-26T12:00:00,2025-07-26T20:00:00,204.5,2025-07-26 12:00:00
Portsmouth_Jersey_20250727_1800_483,Portsmouth→Jersey,Channel Star,2025-07-27T18:00:00,2025-07-28T04:00:00,227.2,2025-07-27 18:00:00
Portsmouth_Jersey_20250727_1200_484,Portsmouth→Jersey,Island Spirit,2025-07-27T12:00:00,2025-07-27T22:00:00,215.1,2025-07-27 12:00:00
St. Malo_Jersey_20250727_0600_485,St. Malo→Jersey,Celtic Voyager,2025-07-27T06:00:00,2025-07-27T15:00:00,294.5,2025-07-27 06:00:00
St. Malo_Jersey_20250727_1800_486,St. Malo→Jersey,Celtic Voyager,2025-07-27T18:00:00,2025-07-28T03:00:00,308.2,2025-07-27 18:00:00
Poole_Jersey_20250727_1800_487,Poole→Jersey,Jersey Clipper,2025-07-27T18:00:00,2025-07-28T02:00:00,197.9,2025-07-27 18:00:00
Poole_Jersey_20250727_0600_488,Poole→Jersey,Jersey Clipper,2025-07-27T06:00:00,2025-07-27T14:00:00,196.0,2025-07-27 06:00:00
Portsmouth_Jersey_20250728_1800_489,Portsmouth→Jersey,Island Spirit,2025-07-28T18:00:00,2025-07-29T04:00:00,218.0,2025-07-28 18:00:00
Portsmouth_Jersey_20250728_1200_490,Portsmouth→Jersey,Channel Star,2025-07-28T12:00:00,2025-07-28T22:00:00,216.0,2025-07-28 12:00:00
St. Malo_Jersey_20250728_1800_491,St. Malo→Jersey,Celtic Voyager,2025-07-28T18:00:00,2025-07-29T03:00:00,297.0,2025-07-28 18:00:00
St. Malo_Jersey_20250728_0600_492,St. Malo→Jersey,Celtic Voyager,2025-07-28T06:00:00,2025-07-28T15:00:00,298.0,2025-07-28 06:00:00
Poole_Jersey_20250728_1200_493,Poole→Jersey,Jersey Clipper,2025-07-28T12:00:00,2025-07-28T20:00:00,204.8,2025-07-28 12:00:00
Poole_Jersey_20250728_0600_494,Poole→Jersey,Jersey Clipper,2025-07-28T06:00:00,2025-07-28T14:00:00,199.6,2025-07-28 06:00:00
Poole_Jersey_20250728_1800_495,Poole→Jersey,Jersey Clipper,2025-07-28T18:00:00,2025-07-29T02:00:00,205.3,2025-07-28 18:00:00
Portsmouth_Jersey_20250729_1800_496,Portsmouth→Jersey,Channel Star,2025-07-29T18:00:00,2025-07-30T04:00:00,219.8,2025-07-29 18:00:00
Portsmouth_Jersey_20250729_1200_497,Portsmouth→Jersey,Channel Star,2025-07-29T12:00:00,2025-07-29T22:00:00,221.7,2025-07-29 12:00:00
St. Malo_Jersey_20250729_1800_498,St. Malo→Jersey,Celtic Voyager,2025-07-29T18:00:00,2025-07-30T03:00:00,312.7,2025-07-29 18:00:00
St. Malo_Jersey_20250729_0600_499,St. Malo→Jersey,Celtic Voyager,2025-07-29T06:00:00,2025-07-29T15:00:00,298.6,2025-07-29 06:00:00
Poole_Jersey_20250729_1200_500,Poole→Jersey,Jersey Clipper,2025-07-29T12:00:00,2025-07-29T20:00:00,208.5,2025-07-29 12:00:00
Portsmouth_Jersey_20250730_1800_501,Portsmouth→Jersey,Island Spirit,2025-07-30T18:00:00,2025-07-31T04:00:00,210.8,2025-07-30 18:00:00
Portsmouth_Jersey_20250730_0600_502,Portsmouth→Jersey,Island Spirit,2025-07-30T06:00:00,2025-07-30T16:00:00,226.7,2025-07-30 06:00:00
St. Malo_Jersey_20250730_1800_503,St. Malo→Jersey,Celtic Voyager,2025-07-30T18:00:00,2025-07-31T03:00:00,293.3,2025-07-30 18:00:00
Poole_Jersey_20250730_1200_504,Poole→Jersey,Jersey Clipper,2025-07-30T12:00:00,2025-07-30T20:00:00,206.7,2025-07-30 12:00:00
Poole_Jersey_20250730_1800_505,Poole→Jersey,Jersey Clipper,2025-07-30T18:00:00,2025-07-31T02:00:00,201.2,2025-07-30 18:00:00
Portsmouth_Jersey_20250731_1200_506,Portsmouth→Jersey,Island Spirit,2025-07-31T12:00:00,2025-07-31T22:00:00,219.9,2025-07-31 12:00:00
Portsmouth_Jersey_20250731_0600_507,Portsmouth→Jersey,Island Spirit,2025-07-31T06:00:00,2025-07-31T16:00:00,214.4,2025-07-31 06:00:00
St. Malo_Jersey_20250731_1200_508,St. Malo→Jersey,Celtic Voyager,2025-07-31T12:00:00,2025-07-31T21:00:00,294.8,2025-07-31 12:00:00
St. Malo_Jersey_20250731_0600_509,St. Malo→Jersey,Celtic Voyager,2025-07-31T06:00:00,2025-07-31T15:00:00,308.2,2025-07-31 06:00:00
Poole_Jersey_20250731_1200_510,Poole→Jersey,Jersey Clipper,2025-07-31T12:00:00,2025-07-31T20:00:00,202.5,2025-07-31 12:00:00
Portsmouth_Jersey_20250801_1800_511,Portsmouth→Jersey,Channel Star,2025-08-01T18:00:00,2025-08-02T04:00:00,225.5,2025-08-01 18:00:00
